TCGA_patient_barcode	14-3-3_beta	14-3-3_epsilon	14-3-3_zeta	4E-BP1	4E-BP1_pS65	4E-BP1_pT37T46	4E-BP1_pT70	53BP1	A-Raf_pS299	ACC_pS79	ACC1	Acetyl-a-Tubulin-Lys40	ACVRL1	Akt	Akt_pS473	Akt_pT308	AMPK_alpha	AMPK_pT172	Annexin-1	Annexin_VII	AR	ARHI	ARID1A	ASNS	ATM	B-Raf	Bad_pS112	Bak	Bap1-c-4	Bax	Bcl-2	Bcl-xL	Beclin	beta-Catenin	Bid	Bim	BRCA2	c-Jun_pS73	c-Kit	c-Met_pY1235	c-Myc	C-Raf	C-Raf_pS338	Caspase-7_cleavedD198	Caveolin-1	CD20	CD31	CD49b	CDK1	Chk1	Chk1_pS345	Chk2	Chk2_pT68	cIAP	Claudin-7	Collagen_VI	Cyclin_B1	Cyclin_D1	Cyclin_E1	Cyclin_E2	DJ-1	Dvl3	E-Cadherin	eEF2	eEF2K	EGFR	EGFR_pY1068	EGFR_pY1173	eIF4E	eIF4G	ER-alpha	ER-alpha_pS118	ERK2	ETS-1	FASN	Fibronectin	FoxM1	FOXO3a	FOXO3a_pS318_S321	G6PD	GAB2	GAPDH	GATA3	GSK3-alpha-beta	GSK3-alpha-beta_pS21_S9	GSK3_pS9	HER2	HER2_pY1248	HER3	HER3_pY1289	Heregulin	HSP70	IGFBP2	INPP4B	IRS1	JNK_pT183_Y185	JNK2	Ku80	Lck	LKB1	MAPK_pT202_Y204	MEK1	MEK1_pS217_S221	MIG-6	Mre11	mTOR	mTOR_pS2448	MYH11	Myosin-IIa_pS1943	N-Cadherin	N-Ras	NDRG1_pT346	NF-kB-p65_pS536	NF2	Notch1	P-Cadherin	p21	p27	p27_pT157	p27_pT198	p38_MAPK	p38_pT180_Y182	p53	p62-LCK-ligand	p70S6K	p70S6K_pT389	p90RSK	p90RSK_pT359_S363	PAI-1	Paxillin	PCNA	PDCD4	PDK1	PDK1_pS241	PEA-15	PEA15_pS116	PI3K-p110-alpha	PI3K-p85	PKC-alpha	PKC-alpha_pS657	PKC-delta_pS664	PKC-pan_BetaII_pS660	PR	PRAS40_pT246	PRDX1	PREX1	PTEN	Rab-25	Rab11	Rad50	Rad51	Raptor	Rb_pS807_S811	RBM15	Rictor	Rictor_pT1135	S6	S6_pS235_S236	S6_pS240_S244	SCD1	SF2	Shc_pY317	Smad1	Smad3	Smad4	Src	Src_pY416	Src_pY527	STAT3_pY705	STAT5-alpha	Stathmin	Syk	TAZ	TIGAR	Transglutaminase	TFRC	TSC1	Tuberin	Tuberin_pT1462	VEGFR2	VHL	XBP1	XRCC1	YAP	YAP_pS127	YB-1	YB-1_pS102	JAB1	MSH2	MSH6
TCGA-A2-A0SW	-0.087522474	-0.134504589	0.28738451	1.420960405	0.130982826	0.443704659	0.59198024	-0.19462709	0.239802985	0.206016732	1.352369416	0.969974068	0.097432704	-0.140075211	0.204415583	-0.355529871	0.116577602	0.378835763	0.209932251	-0.133019363	0.459628538	-0.051920238	0.070967551	0.782497713	0.305755446	0.126111465	0.001402155	-0.191062296	0.224345213	-0.193544786	-0.731156423	0.030239266	-0.196600971	0.327953512	-0.273830742	0.153227618	-0.21448656	-0.246442042	-0.27515674	-0.109902808	-0.332489783	0.279750158	-0.245088918	-0.194834239	-0.519928294	-0.174993376	-0.08097778	-0.169621193	-0.042456326	-0.055042368	-0.17694289	-0.013559703	-0.121381654	0.088732067	0.090183734	-1.132223873	0.713222681	-0.361490416	0.148704663	0.186285653	0.133506434	0.08424995	0.307719461	0.309120534	0.111207327	-0.157689027	-0.35985056	-0.143721913	-0.064901944	0.627621677	0.672091395	-0.130403249	0.245517217	-0.032316895	1.49770141	0.006839044	0.441893798	0.02809426	0.042155069	0.80199304	0.121996618	0.695127381	0.664980323	0.367099659	-0.464204992	-0.35536119	-0.134940615	-0.217195146	-0.143305357	-0.238763022	0.056941531	-0.961763277	1.623567515	-0.094763294	-0.20339662	-0.31330901	0.25949074	0.066906812	-0.16225662	-0.149635834	-0.764630042	0.213301417	-0.20601491	-0.154184518	-0.168723545	0.563065637	0.163784157	-0.767579529	0.368268946	-0.168129802	0.020265864	-0.536131158	0.193072715	-0.449916261	-0.062854855	-0.014854202	0.022457519	-0.599500692	-0.127478767	0.090389423	-0.057249913	-0.240453848	0.323962764	1.204513722	-0.142803583	-0.298292603	0.163944453	-0.351341094	0.219423922	0.132583238	0.335464712	-0.139771155	-0.209280447	-0.134429111	-0.083034914	-0.054075164	0.030850098	-0.078191954	-0.284306007	-0.06812791	-0.064309215	-0.424334899	1.282239728	-0.301617605	0.382923254	0.62198839	-0.180048571	0.439550764	-0.410360506	0.20783622	0	0.188878161	-0.38218068	0.190412007	0.004851924	-0.285933769	0.144214129	0.467339525	0.403148191	0.405509439	0.085625701	-0.1622026	0.421836441	0.034489746	-0.167747455	-0.149551844	-0.208193345	-0.547271109	-0.147544508	-0.059851673	-0.229218712	0.012068355	0.007215203	-0.113260024	-0.062623371	0.154608803	1.386238948	0.075018834	-0.106023804	0.49852947	1.744210697	-0.288288373	0.132397575	0.017786818	0.723122077	-0.019475516	-0.232334165	0.138297714	-0.09598728	0.057912142
TCGA-A2-A0SV	-0.072359782	-0.105701188	0.480744404	1.437983453	0.166181654	0.572992415	0.571404974	-0.124136752	0.282123082	0.284062562	1.25729384	0.708248367	0.116785043	-0.090653609	0.295064352	-0.424182721	0.097456859	0.222539576	0.242808472	-0.045049878	0.434366366	0.025114435	0.122145978	0.864352747	0.246723514	-0.012409002	0.005952112	-0.179527842	0.218972776	-0.129269096	-0.774567012	0.023057251	-0.173701615	0.101272948	-0.202693824	0.185087402	-0.191615942	-0.262626836	-0.263841811	-0.192365729	-0.350028828	0.274575138	-0.312501958	-0.206985035	-0.592047511	-0.028296937	-0.19728904	-0.057435878	-0.112697718	0.016494088	-0.173248493	-0.016498194	-0.153411595	0.139653656	0.091214824	-1.268700333	0.83685368	-0.449856953	0.183590623	0.300323258	0.086784319	0.130831135	0.387169372	0.312436605	0.097141133	-0.071818892	-0.389709465	-0.163590576	-0.014979184	0.339585182	0.557545217	-0.122540187	-0.131345604	-0.018447002	1.219166875	0.004773869	0.476905972	-0.004374903	0.036847628	0.897280336	0.15412612	0.712096314	0.572895615	0.16259816	-0.422195341	-0.131812846	-0.070474896	-0.094185757	-0.153181436	-0.238366717	0.08144671	-1.068789969	1.646074755	-0.106188158	-0.233463553	-0.169066454	0.307326459	0.075156139	-0.147819669	-0.111108296	-0.579824265	0.305032733	-0.262402258	-0.090519637	-0.151394631	0.255804136	0.220468801	-0.592331937	0.487726769	-0.10943288	-0.021408495	-0.47585628	0.171690799	-0.461297385	-0.036705714	-0.092722014	-0.012719811	-0.565643799	-0.129297293	0.06981828	0.087619436	-0.169793046	0.305154313	1.076411414	-0.082505926	-0.323546208	0.178604484	-0.334642228	0.225455648	0.114152696	0.380419499	-0.125379765	-0.03428674	-0.017757321	0.022540355	0.022580319	0.137701095	-0.064306339	-0.162939455	-0.054526797	-0.008027276	-0.360799407	1.211235659	-0.263125746	0.460997416	0.60328962	-0.238852494	0.493659932	-0.332782398	0.28312593	-0.046016521	0.023908243	-0.36114075	0.184536508	0.066511282	-0.191818001	0.143337856	0.547767679	0.437942905	0.395802762	0.149545652	-0.196854715	0.479488114	0.012138206	-0.174472996	-0.124859774	-0.272732952	-0.5454164	-0.174023051	-0.077410833	-0.291681075	0.127477875	0.081694831	0.018385596	-0.117201612	-0.113912778	1.221756433	0.07167801	0.030164045	-0.015783564	0.154950395	-0.24762729	0.121431981	0.060120037	0.57497872	0.01809285	-0.209801002	0.217643605	-0.071710379	0
TCGA-A2-A0ST	0.151404001	0.181058762	0.414226452	0.067153175	-0.228811915	0.370454384	0.057285111	-0.764807497	0.204468225	-1.508445333	-1.041337664	-2.947280924	0.208507434	-0.573735248	-0.09121156	0.172129795	-0.286134456	-0.791525929	0.737201845	0.145058672	-1.386634338	0.05708968	0.040359215	0.779003038	0.436899685	-0.50117635	0.328270794	0.166704962	0.198052796	0.49118709	0.818643395	-0.204067688	-0.432025629	-0.372703933	-0.212581337	0.212258473	0.025450843	0.160003313	1.923777707	-0.063428783	-0.456836876	-0.371208127	0.088684227	1.794807327	-0.24509183	0.271619954	-0.127507312	-0.020882671	0.358156427	0.222507068	-0.007788608	0.113781103	-0.054535804	-0.416268757	-0.170946141	1.240039535	0.903363244	-0.344146008	1.400328132	0.099995837	-0.047577566	-0.335815722	-0.438108243	-0.097897661	-0.567950234	0.260818284	0.268828069	-0.059146061	0.194407677	0.063468419	-3.340939257	-0.695057965	-1.065717867	0.428178448	-1.842095422	-0.919325091	0.102333725	0.246657042	-0.15746191	0.218305693	-0.045289045	0.228747519	-0.777409489	-0.296369348	-0.417916654	-0.416844424	-1.204385033	-0.155496395	-0.450928477	0.166000352	0.123644237	0.664833978	-1.52774385	-1.23314482	-0.210183879	0.449287861	-0.198054991	-0.712839032	1.374916719	-0.299688015	0.301334891	0.460617817	-0.087057632	0.04020571	-0.060081719	-0.70734141	0.41184628	-0.53485151	0.044830884	0.179477628	0.203588459	0.195747805	-0.229899425	-0.184966813	0.168611256	0.384477818	-0.424121527	0.327157142	0	0.623424178	0.317976849	0.984718984	0.482939034	-0.310630242	-0.203963892	0.252037161	-0.153109362	-0.142051228	-0.344286559	-1.084700697	0.054425025	1.467502427	0.277851216	-0.212732967	0.101045403	0.269585651	-0.343998022	0.170444051	-0.258412895	0.015529274	-0.053825624	0.097533925	-0.727384266	0.03584183	0.515635432	0.025905025	0.30699822	-0.264266952	-0.159261235	-0.130842444	-0.030201177	-0.40174609	-0.492908145	0.056198159	-0.56233303	-0.087898476	0.490747632	1.51523923	0.398424318	-1.559549469	0.057646123	0.023345039	-0.161378888	-0.018532678	-0.024759486	0.172684379	0.70650169	0.277737139	-0.082065305	-0.484812062	0.188387899	1.521880424	0.115948003	0.307800605	-0.185563117	-0.268972993	0.122566381	-1.027903759	-0.076695407	-0.970414915	-2.855376211	-0.505737496	0.2176523	-0.11988184	-0.384184163	-0.601283352	0.410751038	0.217794652	-0.038206033	0.076050634
TCGA-A1-A0SO	-0.255945851	-0.131160493	-0.119045814	0.259940426	0.158989259	0.654141023	0.439500909	0.075107919	-0.061880505	0.654689313	0.457892167	2.29876988	-0.151396638	0.470631572	-0.131954961	0.469239628	0.190883635	-0.646805364	0.214888147	-0.251107398	-1.498101542	-0.215136164	0.399292815	0.928796498	0.654357912	-0.098381594	-0.123677384	0.044271286	0.418755293	0.111630184	-0.730500909	-0.110855276	-0.31670409	0.169103474	-0.134642578	-0.577616908	-0.314775434	-0.16984437	0.63826303	-0.119639499	0.060499907	0.618207221	-0.294636432	-0.398165703	-1.22032632	0.05724302	-0.528862008	0.332720737	-0.313178568	-0.015443043	-0.140593739	0.417001638	-0.199347526	-0.385613289	-0.831048553	-0.441262798	0.425301097	-0.672518464	0.606334287	0.35043138	-0.594389765	-0.06310675	-0.280512348	0.059016763	0.312713317	0.31773588	-0.313121384	-0.125455833	-0.168261304	0.269648542	-4.049433133	-0.516560453	0.250802172	0.018600264	0.067037661	-0.036463711	1.572632013	0.252071764	0.165340052	0.508954033	-0.075410619	0.774885574	-2.053818559	0.44238573	0.529758728	0.475267855	0.082863603	-0.056113151	0.162585003	-0.238640342	0.071179656	-0.59620673	0.868875208	-0.760861255	-0.309713159	0.134459402	0.080156179	0.625338618	0.455076283	-0.102017617	-1.849216218	0.045576953	-0.060152428	0.000267243	-0.25259308	0.357523621	-0.397627561	0.054259588	-0.094084544	0.023927576	-0.222294007	-0.437089118	0.270556955	-0.089241057	-0.1038665	1.097305805	-0.19548873	-0.044737297	-0.015921571	-0.02351239	-0.26322559	-0.103676859	0.638073161	-0.412600844	0.278275934	-0.264191713	-0.12141605	0.021382721	0.622212833	-0.055189719	0.367678375	0.01816752	-0.046740007	-0.021410731	-0.099179376	-0.074753789	-0.069513992	-0.188611678	-0.081971678	-0.300493245	0.023967452	0.224947108	-1.170803785	-0.066702717	0.149533066	-0.834058373	-0.087442261	0.181670261	-0.311659015	-0.150779134	0.236084738	0.3649892	0.514491918	1.560634788	0.369901038	-0.192177887	0.447406908	0.289184426	0.27453611	-1.556072075	0.259087039	-0.442759633	-0.210346688	0	-0.064507801	0.211429719	-0.068658872	0.063694088	-0.408020587	0.517425207	0.089521983	1.120801849	0.083104274	0.257596864	0.085071515	0.315317704	1.139549538	0.147517076	0.345745448	-0.036257295	-0.703256898	-0.105622674	0.399210308	-0.192117429	-0.099826341	0.076455002	0.024642569	-0.260892432	0.595445588	1.62296641
TCGA-A1-A0SK	0.031918793	0.213235221	0.658717289	2.343521235	0.474408629	1.274951131	0.820050873	0	-0.073651469	-0.787327779	-0.856153585	1.189723348	-0.088446341	-0.220787342	-0.584088133	-0.118332808	-0.107815381	0.056716522	2.46370712	-0.39778655	-1.229788426	0.030413946	0.614122563	1.150627096	-0.045436714	-0.160452107	-0.710823868	0.149933814	0.410120782	-0.043892444	2.506929747	-0.010833507	-0.047440792	-0.372978762	0.14332428	0.87673847	0.255723916	0.163508738	3.562036727	0.291682597	0.092004337	-0.012448248	0.047031411	-0.402004107	-2.069684782	-0.096605402	0.0055968	-0.198444382	0.218918971	0.444171332	0.12427346	0.848957194	0.542920734	-0.103458537	1.60669801	-0.898980954	1.217646182	-0.162791443	1.856038674	1.361754405	0.109858686	0.254579232	-1.020629444	0.023582763	-0.741404428	0.114720944	-0.263420022	0.152771119	0.140352449	0.616466969	-3.725558609	-0.400307807	-0.197142325	0.096965108	-1.586664409	0.213365182	2.157862806	0.151635736	-0.232038364	-0.086349148	1.734553647	3.123145491	-2.091817792	0.337571452	-0.472723714	-0.201944038	-1.119839939	-0.508299742	-0.208440561	0.097252946	0.073426202	0.886008779	0.112030332	-0.726390011	-0.14006165	-0.25942946	-0.523662794	0.511809775	-0.349236404	-0.184625656	-0.665392849	0.773392802	-0.281936789	0.39714618	0.054191213	-0.253739084	-0.544053851	-2.050766451	-0.180073836	0.389650668	0.095588525	-0.205127927	0.166880709	-0.35580289	0.621823662	-0.430980271	0.106092571	1.383067104	0.561944153	0.272286902	-0.685940865	-0.657185229	1.32682464	-2.137352474	-0.499899204	-0.177155833	0.049058353	-0.211944536	1.764536797	0.17281354	0.823683547	0.259899517	-0.299504825	-0.911574759	-0.5276699	0.1645869	0.097956119	-0.891054456	0.025072271	-0.13048249	-0.095342657	-1.083121789	-0.754245876	-0.03677342	-0.306279868	-0.587531352	-0.149373488	-0.161283457	-0.040993255	-0.187497036	0.205947652	0.011743372	-0.238496184	1.111256548	-0.346513536	-0.030282108	0.213840492	0.033979733	-0.923242474	-0.052987843	0.007012371	-0.212347273	0.817229984	0.836948744	0.275800712	0.500501074	0.260973339	0.402581499	-0.365620644	-0.731571649	0.620950014	0.282825206	-0.207185054	0.269308192	-0.040975566	-0.030154468	0.592947083	-0.317112634	-0.044662086	-1.115823696	1.636316511	-0.148250182	0.482272222	-0.397558259	-1.388416783	-0.251192236	-0.2940739	0.154070556	1.805704859	2.808586759
TCGA-A1-A0SH	-0.045658137	-0.173566169	-0.299623951	0.006200357	-0.108167791	-0.073033095	0.22939969	-0.188966676	0.257440033	1.553603989	1.402298657	-0.459550658	0.007601643	0.317312086	0.54869363	0.524774373	0.355851495	0.159434026	0.562758307	-0.123068429	0.169543595	-0.112896621	-0.399637772	-0.049493511	0.041135977	-0.193968994	0.425558617	0.029110525	-0.413513931	-0.108382516	0.377817265	-0.283123394	-0.161865481	0.386139181	-0.126463927	-0.532239798	-0.408648776	0.387600049	0.690360021	-0.087843945	-0.229412631	-0.005984781	-0.013630067	-0.445229503	0.121644965	-0.216074104	-0.247620988	0.122453074	0.186637	0.041007128	-0.104504785	-0.013799991	0.000769993	-0.009674692	-0.404555254	-0.935066468	-1.609130777	-0.352175373	-0.113820295	-0.241604385	0.096579925	0.537889156	0	0.073434583	0.059127673	0.16485574	0.466476793	-0.096756144	0.387294531	0.328265774	-1.57259145	-0.431976522	0.1614098	-0.016042682	3.13883813	-0.065246374	-0.728764482	0.122688843	0.174566048	0.455830009	-0.276144745	-0.361193499	-0.381222502	0.045190471	0.808216844	0.811601069	0.516937402	0.448911408	-0.168440423	0.285249144	-0.009937965	-0.348335719	0.245312313	0.808113956	0.231034315	1.123771764	0.195952284	0.150891291	0.106520701	0.080014299	1.080220982	0.319418125	0.207746152	-0.077315984	-0.080689095	-0.450954243	0.242287066	0.181285308	-0.349521613	0.081228533	-0.031855138	0.077043553	0.355276323	0.102243385	-0.070295849	-0.037235726	0.284893426	-0.117788998	-0.087448941	-0.236806375	0.204766591	1.019072176	-0.090179097	0.263024307	0.276882636	-0.171284639	-0.105407961	0.251486879	-0.444100173	0.371849845	-0.116184227	0.065248883	-0.042941183	-0.127429784	0.268888978	-0.002156105	0.170937842	-0.117927554	0.101602873	0.669805292	0.090150285	0.26931276	3.833041239	0.086526461	-0.169179041	-0.400763021	0.620001822	-0.13102146	-0.336381321	-0.097977929	-0.080973341	0.044998614	0.369978531	-0.325269242	-0.229349706	-0.089430435	-0.499859372	-0.181336076	-0.212075289	-0.263713785	-0.10986789	0.373889843	0.195978005	-0.059931054	-0.114095917	-0.088670123	0.090478779	0.677505217	0.086806996	1.410830929	0.007668283	-0.167824137	-0.064806714	-0.06976471	-0.24867052	0.028839767	0.101234644	-0.011063946	0.196094658	-0.715415223	1.072211552	-0.091549095	-0.019843902	0.012381589	0.683884968	-0.078530391	0.107194702	0.003325101	-0.396256563	-0.267817023
TCGA-A2-A0T7	-0.028106226	0.077292943	0.657958623	0.140185994	-0.175615198	-0.615569093	-0.084454504	-0.121730973	-0.190416515	-0.417347559	0.378078807	0.307739363	-0.109849059	0.098637088	0.179339501	-0.39753439	-0.019381226	0.284869443	0.432885546	0.437166683	-0.201727293	0.125722292	-0.230754957	-0.401226773	-0.486141318	-0.504874012	-0.595771999	0.203361428	0.326129144	0.519249131	-0.028534102	0.024443942	-0.406581783	0.204634097	0.180378851	0.41790559	-0.195187582	0.013304099	1.100611673	-0.037389956	-0.412811365	0.434824942	-0.224916998	-0.155168735	1.735247426	0.100720767	-0.663039885	0.224739706	-0.409963997	0.046407566	-0.332796804	-0.280269781	-0.825100518	-0.603175121	-0.050819318	0.685795643	0.036148646	0.291515031	-0.183554444	0.309111884	0.006199344	0.327112603	0.142440085	0.097693066	0.125016621	0.438846498	-0.035598922	0.411092211	0.336970023	0.31070188	-0.803467331	-0.459694224	-0.388466966	0.108851248	-0.271380969	1.357492723	-0.119445965	0.077616914	0.095570634	-0.284282895	-0.332009117	0.208980061	0.56685098	-0.014159299	-0.37243988	-0.141791287	-0.077562069	0.15235322	-0.164022376	0.015047564	0.118709281	-0.660825097	0.785674313	0.237267307	0.137664484	-0.357074654	0.435611425	-0.146178341	-0.006406573	-0.131561719	-0.283526818	0.295792365	-0.281514223	0.07707703	-0.318304858	-0.407153666	-0.267844162	2.466270852	-0.372577928	0.001766838	0.023510263	0.728118078	0.127792808	-0.251142748	0.439314573	0.072826952	0.033798379	-0.001018659	-0.167494876	-0.173193216	0.579877352	0.044314392	-0.865169913	-0.444791657	0.106482258	-0.044200425	-0.016484981	-0.353509733	-0.223047173	0.867129317	0.320307295	-2.534503795	0.490750083	0.154353288	0.478472366	0.073225686	-0.043163615	0.16852179	0.044127345	-0.053800021	0.117894884	0.129999794	0.112549157	-0.592071255	-0.015792094	0.003703036	0.483004114	0.749594521	0.609871827	-0.042369476	0	-0.675489658	-0.574284188	-1.67534231	0.380234698	-0.183895484	-0.432268163	-0.082329988	-0.204669547	-3.375038343	-0.416373966	0.465984909	0.171683907	0.034054397	0.224377981	0.399941679	-0.352319689	0.147415665	0.407232888	0.122191614	0.104757158	-0.32297974	0.233501889	-0.288462997	-0.4799085	0.278930679	-0.572423059	0.431402024	-0.046739378	-0.406571494	1.249092306	-0.218422519	0.123578777	-0.031979557	-0.052282393	-0.580559289	-0.168113396	-0.155413202	-0.131491603	-0.19969354
TCGA-A8-A07W	-0.255764573	-0.411678336	0.545900898	0.937162133	0.240755741	0.58561738	0.323391397	-0.370255491	-0.038179873	0.846313503	0.354344083	0.9215925	-0.430966056	-0.44494632	-0.536052783	-0.451094166	0.138104716	0.735002787	0.053372231	-0.333944715	0.240514753	-0.394497008	0.047660934	-0.130599708	-0.366083471	0.703500756	-0.23199818	-0.359300663	-0.076011864	0.198746185	-0.257279724	-0.008812438	-0.180867372	2.216487774	-0.328633012	-0.340802637	-0.364253603	-0.088812906	-0.781636233	-0.11136625	-0.208750761	0.181243234	-0.207644632	-0.623433561	-0.430707056	-0.274214021	-0.218350373	-0.574073341	0.079119819	-0.049163535	-0.163929258	-0.375484259	-0.249741271	0.011365341	0.022257203	-1.337179792	0.932449371	1.145676809	-0.36364704	0.460526016	-0.200585874	0.118087719	1.985513387	0.006387178	0.072047694	-0.377615818	-0.220013164	-0.234572882	-0.039739088	1.096139126	4.040696914	0.108580411	0.154503991	-0.20868585	0.422586186	-1.059771686	0.939728993	-0.639238898	0.071014993	-0.059148585	0.006192081	0.236522645	0.327194649	0.463029537	1.085959458	1.219303694	0.448025538	0.228456937	0.08575068	-0.22522122	-0.301860733	-1.694233209	0.086603655	1.666383843	-0.192894335	-0.313085418	0.003372843	-0.212001723	-0.459893141	-0.125144487	0.939421832	0.218258583	0.356335464	-0.256867015	-0.343094864	0.81801825	0.262784073	1.936716859	0.310061715	-0.402794386	-0.273786236	1.37326459	0.321478955	-0.293019054	-0.284572747	-0.232625879	-0.099693579	-0.022867646	-0.057534285	-0.114006133	-0.133155739	-0.314695896	0.121564995	-0.614292445	0.117347735	-0.243853274	-0.10759162	0.070487871	0.696026193	0.449839772	0.059967848	-0.192212928	-0.132539529	0.14342994	-0.253659939	-0.146131005	0.042510281	-0.15527745	-0.072052428	0.390875369	-0.040671826	0.208838649	0.306121709	0.039987052	-0.030544624	1.095141941	0.536096702	-0.486655949	-0.564119825	-0.216512227	0	0.05642752	0.898892021	0.495289257	0.307490199	0.351231928	0.238499557	0.039732739	0.186633689	-0.024343676	-0.11128553	-0.168165559	-0.574722382	0.27309889	-0.309359686	0.415236168	0.061010376	0.593581434	0.481656316	0.896652661	-0.417065301	0.168397979	-0.30649517	-0.164261182	0.538416571	0.167552889	-0.026015246	0.57980661	0.738258079	0.291583236	0.254820175	-0.125858629	0.043235698	-0.400508863	-0.06619229	0.151928173	0.078869166	-0.240267356	0.196356593	0.653564363
TCGA-A8-A09C	-0.162142137	-0.182152404	-0.127143223	0.002278304	0.014039038	0.469568881	-0.088478207	-0.004361638	0.206988782	0.859854533	0.887471626	0.985248413	0.144089543	0.315492883	1.450417645	1.087199047	-0.346703541	-0.576017989	-1.020620146	0.080391959	1.693204394	0.119568925	-0.008928864	0.073241997	0.353356804	0.043550518	-0.421548573	-0.308472413	0.578232273	-0.617273368	-0.333464332	0.057729705	-0.080528168	1.149838202	-0.125486652	0.468158556	-0.31142162	0.05134307	-0.074269717	-0.274829565	0.296157737	0.237170734	-0.024645566	-0.793240578	0.360658673	-0.269091083	-0.384949819	-0.285824291	-0.154970888	-0.122489658	-0.400350204	0.44215676	-0.364757647	-0.12344111	0.099414516	-0.923705868	-0.459522375	0	-0.163995063	0.060991951	-0.460291905	0.107293867	0.597795044	0.147466263	0.374664798	-0.176500742	-0.19679058	-0.184686109	-0.356143397	0.988724492	4.37580579	0.984793122	-0.364910845	-0.07699213	1.810898573	0.777654532	0.329194279	-0.237511856	-0.319353278	-0.315735063	1.532616357	2.005424943	1.5536767	0.255831993	0.820449456	1.039368981	-0.292827258	-0.31458547	0.028572168	-0.169753729	-0.064672502	-1.140023938	-0.985055764	0.579281393	0.04503192	0.02895164	0.129673671	0.508463473	-0.853534216	-0.209885404	0.478495909	-0.350282272	0.147348138	-0.138674817	-0.109012106	0.607904222	0.179439967	-1.803335357	-0.404526291	-0.277322007	-0.138935285	-0.358508058	0.002275189	-0.248792259	-0.100758274	-0.330740355	0.120886244	0.340338821	0.263005929	-0.134581011	-0.034222602	-0.072922936	-0.328240927	1.11657341	0.039143925	-0.101726945	-0.187717853	0.279454261	-0.754028035	0.473635757	0.32047341	1.052940248	-0.097638385	-0.086666038	-0.415367151	-0.285273473	0.567703789	0.106197377	-0.169743465	-0.71030487	0.181392981	0.588050296	5.804392925	0.40326786	0.130798782	0.282425612	0.36423584	0.853397799	-0.222724119	0.830076528	-0.093967071	-0.093225489	0.788469045	0.602768377	0.61055757	0.06814859	0.279950685	-0.211038651	0.011327537	-1.828981286	-0.065450091	-0.023558317	-0.175441221	0.149144119	-0.093891671	-0.692298606	-0.056306511	0.150860141	0.039593372	-0.345629475	-0.384376165	-0.416165643	-0.302729977	-0.164450432	-0.2588935	-0.360968579	0.474587359	0.125964207	0.545620013	1.105916064	1.16549918	-0.052008063	0.586275542	-0.295203674	0.151791178	-0.064208744	0.211933997	-0.146450589	0.13407208	0.611412996
TCGA-E2-A14Q	-0.011680072	-0.22424336	0.098570478	-0.636006498	-0.242450739	0.103772654	-0.114696699	0.783111635	-0.065480031	0.292670866	0.096828087	1.320441753	0.244682881	0.441306819	0.829198804	0.592115855	0.439912681	0.556891546	-0.645769697	0.154907265	1.207246564	0.081688051	0.082349089	-0.338783833	-0.148291048	0.625047444	0.483485707	-0.089238559	0.108103205	0.199379236	0.762383916	0.028394019	-0.305651966	1.407016408	0.067477786	-0.035864033	-0.262979297	0.302493886	-0.230410738	-0.334462902	-0.263178116	0.320507105	-0.014427853	-0.760932594	-0.55751479	-0.164463438	-0.6102459	-0.148698398	-0.132875225	-0.190482241	-0.38322491	0.067107356	-0.859701144	0.269330155	0.358772187	-0.623674166	0.43005307	-0.348323297	-0.045393806	0.0918726	0.664173112	0.289920093	1.017687852	-0.02361985	0.411049928	-0.134128167	-0.667968727	-0.084790879	-0.01219413	-0.185183978	3.478537633	1.778972194	-0.055781125	-0.18600184	0.97926808	0.587918384	-0.243078776	-0.030575924	0.007811444	-0.143891669	0.155932505	-0.209285976	1.933238738	0.484748217	0.785412921	0.911310591	-0.129981695	-1.333456131	-0.271461317	-0.000502966	0.127827055	-0.645075284	1.209264138	-0.044798606	0.008591611	0.491773204	0.512783753	0.041550502	-0.676594336	0.090916263	0.417763879	-0.154827767	0.204946081	0.148513677	-0.281725869	0.742581583	-0.0454701	-1.712236971	0.079054498	-0.098766662	0.082536046	-0.421016967	-0.391279198	0.193674538	-0.140351546	-0.424277963	-0.252335159	-0.072747414	0.006511421	0.071969297	0.468309511	0.641653747	-0.607274607	0.704161212	-0.306366391	-0.314782244	-0.240928611	0.689451432	-0.664593465	0.318317999	0.091608978	-0.161963492	0.460626106	0.661938397	-0.129824282	-0.219109224	0.135526592	0.780127034	-0.210906232	-0.550010864	-0.055110688	-0.060440422	4.58210188	0.274410982	0.170946045	1.325910395	-0.676948928	-0.004712666	0.003286568	0.437849762	-0.128748262	0.190225364	0.747445217	0.025205831	-0.052967904	0.002423156	0.142890036	-0.06210118	-0.125350791	-2.427725279	0	0.07306355	-0.440709678	-0.044080727	-0.061689662	-0.248703351	-0.847929816	-0.510760266	-0.278356012	-0.2878969	-0.294938751	-0.455440562	0.026596699	-0.069959703	-0.164072389	0.18760012	0.553238896	0.234277115	-0.050374088	0.95767146	2.443333795	-0.310645168	0.22418961	-0.082021832	0.465735351	0.001077531	-0.304678038	0.030848626	-0.061869931	0.086466379
